abs_lga;census_year;suburb;state;country_of_birth;0_4_years;5_14_years;15_24_years;25_44_years;45_54_years;55_64_years;65_74_years;75_84_years;85_years_and_older;total
Darwin;2016;East Point;Northern Territory;Wales;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2016;Fannie Bay;Northern Territory;France;0.0;4.0;0.0;6.0;4.0;0.0;0.0;0.0;0.0;16.0
Darwin;2016;Fannie Bay;Northern Territory;Papua New Guinea;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;3.0
Darwin;2016;Jingili;Northern Territory;Afghanistan;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2016;Jingili;Northern Territory;Croatia;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2016;Jingili;Northern Territory;Malaysia;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;4.0
Darwin;2016;Jingili;Northern Territory;New Zealand;0.0;0.0;0.0;7.0;11.0;4.0;3.0;0.0;0.0;30.0
Darwin;2016;Jingili;Northern Territory;United States of America;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0
Darwin;2016;Karama;Northern Territory;Canada;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0
Darwin;2016;Karama;Northern Territory;Zimbabwe;0.0;4.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;9.0
Darwin;2016;Larrakeyah;Northern Territory;India;5.0;3.0;10.0;53.0;4.0;0.0;0.0;0.0;0.0;73.0
Darwin;2016;Leanyer;Northern Territory;France;0.0;0.0;0.0;6.0;4.0;0.0;0.0;0.0;0.0;10.0
Darwin;2016;Leanyer;Northern Territory;Iraq;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;3.0
Darwin;2016;Lee Point;Northern Territory;Canada;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2016;Lee Point;Northern Territory;Germany;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2016;Lee Point;Northern Territory;New Zealand;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;3.0
Darwin;2016;Ludmilla;Northern Territory;Iran;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2016;Ludmilla;Northern Territory;Netherlands;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0
Darwin;2016;Ludmilla;Northern Territory;The Former Yugoslav Republic of Macedonia;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2016;Ludmilla;Northern Territory;Country of Birth Not stated;7.0;19.0;24.0;71.0;30.0;19.0;22.0;8.0;0.0;187.0
Darwin;2016;Lyons (NT);Northern Territory;Germany;0.0;0.0;5.0;3.0;3.0;0.0;0.0;0.0;0.0;11.0
Darwin;2016;Malak;Northern Territory;Papua New Guinea;0.0;0.0;0.0;10.0;8.0;7.0;0.0;0.0;0.0;22.0
Darwin;2016;Marrara;Northern Territory;Chile;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2016;Marrara;Northern Territory;Fiji;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0
Darwin;2016;Marrara;Northern Territory;Greece;0.0;3.0;0.0;7.0;0.0;0.0;0.0;0.0;0.0;9.0
Darwin;2016;Millner;Northern Territory;Malta;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2016;Millner;Northern Territory;Myanmar;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;3.0
Darwin;2016;Millner;Northern Territory;United States of America;0.0;0.0;3.0;0.0;0.0;0.0;4.0;0.0;0.0;11.0
Darwin;2016;Moil;Northern Territory;Fiji;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;3.0
Darwin;2016;Moil;Northern Territory;Greece;0.0;5.0;11.0;13.0;11.0;9.0;13.0;6.0;0.0;67.0
Darwin;2016;Moil;Northern Territory;India;0.0;0.0;7.0;9.0;4.0;4.0;0.0;0.0;0.0;18.0
Darwin;2016;Moil;Northern Territory;New Zealand;0.0;0.0;0.0;10.0;3.0;3.0;0.0;3.0;0.0;21.0
Darwin;2016;Moil;Northern Territory;Zimbabwe;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2016;Muirhead;Northern Territory;Egypt;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2016;Nakara;Northern Territory;Iraq;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2016;Nakara;Northern Territory;New Zealand;0.0;3.0;7.0;3.0;16.0;5.0;8.0;0.0;0.0;36.0
Darwin;2016;Nightcliff;Northern Territory;United States of America;0.0;0.0;3.0;7.0;0.0;3.0;4.0;0.0;0.0;22.0
Darwin;2016;Parap;Northern Territory;Hong Kong (SAR of China)(c);0.0;0.0;0.0;3.0;3.0;0.0;0.0;0.0;0.0;4.0
Darwin;2016;Parap;Northern Territory;Iraq;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2016;Rapid Creek;Northern Territory;India;7.0;9.0;7.0;96.0;4.0;7.0;0.0;0.0;0.0;134.0
Darwin;2016;Rapid Creek;Northern Territory;Nepal;0.0;11.0;13.0;62.0;3.0;0.0;0.0;0.0;0.0;92.0
Darwin;2016;Stuart Park;Northern Territory;Australia(b);160.0;228.0;289.0;888.0;304.0;257.0;87.0;25.0;8.0;2236.0
Darwin;2016;Stuart Park;Northern Territory;Hong Kong (SAR of China)(c);0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;6.0
Darwin;2016;Stuart Park;Northern Territory;Northern Ireland;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0
Darwin;2016;Stuart Park;Northern Territory;Taiwan;0.0;0.0;3.0;29.0;0.0;0.0;0.0;0.0;0.0;32.0
Darwin;2016;The Gardens (NT);Northern Territory;Nepal;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;3.0
Darwin;2016;The Gardens (NT);Northern Territory;Wales;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;4.0
Darwin;2016;The Narrows (NT);Northern Territory;Chile;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2016;Tiwi;Northern Territory;Singapore;0.0;0.0;0.0;5.0;0.0;0.0;0.0;3.0;0.0;8.0
Darwin;2016;Tiwi;Northern Territory;South Africa;0.0;3.0;4.0;4.0;0.0;0.0;0.0;0.0;0.0;15.0
Darwin;2016;Wagaman;Northern Territory;Iran;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2016;Wanguri;Northern Territory;France;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0
Darwin;2016;Wanguri;Northern Territory;Pakistan;0.0;0.0;0.0;0.0;0.0;8.0;0.0;0.0;0.0;7.0
Darwin;2016;Winnellie;Northern Territory;Canada;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2016;Woolner;Northern Territory;Germany;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;3.0
Darwin;2016;Woolner;Northern Territory;Ireland;0.0;0.0;0.0;38.0;0.0;4.0;0.0;0.0;0.0;48.0
Darwin;2016;Woolner;Northern Territory;South Africa;0.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;6.0
Darwin;2016;Wulagi;Northern Territory;Indonesia;0.0;0.0;3.0;8.0;5.0;3.0;0.0;0.0;0.0;27.0
Darwin;2016;Alawa;Northern Territory;Born elsewhere(e);0.0;16.0;11.0;25.0;23.0;4.0;13.0;4.0;0.0;89.0
Darwin;2016;Anula;Northern Territory;Germany;0.0;0.0;0.0;5.0;3.0;3.0;3.0;0.0;0.0;13.0
Darwin;2016;Anula;Northern Territory;Sri Lanka;0.0;0.0;0.0;5.0;0.0;0.0;0.0;3.0;0.0;9.0
Darwin;2016;Bayview (NT);Northern Territory;Australia(b);99.0;172.0;193.0;374.0;151.0;100.0;34.0;4.0;0.0;1133.0
Darwin;2016;Bayview (NT);Northern Territory;Bangladesh;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2016;Bayview (NT);Northern Territory;Croatia;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2016;Bayview (NT);Northern Territory;Greece;0.0;0.0;0.0;6.0;8.0;6.0;0.0;3.0;3.0;25.0
Darwin;2016;Bayview (NT);Northern Territory;Japan;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2016;Bayview (NT);Northern Territory;Northern Ireland;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0
Darwin;2016;Brinkin;Northern Territory;Bangladesh;0.0;0.0;12.0;8.0;0.0;0.0;0.0;0.0;0.0;24.0
Darwin;2016;Brinkin;Northern Territory;Sri Lanka;0.0;9.0;0.0;16.0;3.0;0.0;0.0;3.0;0.0;35.0
Darwin;2016;Brinkin;Northern Territory;Taiwan;0.0;0.0;3.0;6.0;0.0;0.0;0.0;0.0;0.0;7.0
Darwin;2016;Casuarina (NT);Northern Territory;Canada;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2016;Casuarina (NT);Northern Territory;Iran;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2016;Casuarina (NT);Northern Territory;Ireland;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0
Darwin;2016;Coconut Grove;Northern Territory;Bosnia and Herzegovina;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2016;Coconut Grove;Northern Territory;India;7.0;14.0;13.0;97.0;11.0;8.0;6.0;0.0;0.0;150.0
Darwin;2016;Coconut Grove;Northern Territory;Iran;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;3.0
Darwin;2016;Coonawarra (NT);Northern Territory;Iraq;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2016;Coonawarra (NT);Northern Territory;Japan;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2016;East Point;Northern Territory;Hong Kong (SAR of China)(c);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2016;East Point;Northern Territory;Ireland;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2016;Jingili;Northern Territory;Canada;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0
Darwin;2016;Jingili;Northern Territory;Iran;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2016;Jingili;Northern Territory;Wales;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;3.0
Darwin;2016;Jingili;Northern Territory;Country of Birth Not stated;6.0;30.0;22.0;47.0;27.0;26.0;14.0;9.0;0.0;182.0
Darwin;2016;Karama;Northern Territory;Egypt;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0
Darwin;2016;Larrakeyah;Northern Territory;Bangladesh;0.0;0.0;4.0;4.0;0.0;0.0;0.0;0.0;0.0;11.0
Darwin;2016;Larrakeyah;Northern Territory;Philippines;4.0;17.0;26.0;67.0;17.0;9.0;6.0;3.0;0.0;148.0
Darwin;2016;Lee Point;Northern Territory;Iran;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2016;Lee Point;Northern Territory;Philippines;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2016;Ludmilla;Northern Territory;China (excludes SARs and Taiwan)(c);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2016;Ludmilla;Northern Territory;Fiji;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2016;Ludmilla;Northern Territory;Italy;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2016;Ludmilla;Northern Territory;Malaysia;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;9.0
Darwin;2016;Ludmilla;Northern Territory;Malta;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2016;Ludmilla;Northern Territory;Sri Lanka;0.0;0.0;6.0;3.0;3.0;0.0;0.0;0.0;0.0;16.0
Darwin;2016;Ludmilla;Northern Territory;Taiwan;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;8.0
Darwin;2016;Ludmilla;Northern Territory;Turkey;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2016;Ludmilla;Northern Territory;United States of America;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0
Darwin;2016;Lyons (NT);Northern Territory;Canada;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2016;Lyons (NT);Northern Territory;Poland;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2016;Malak;Northern Territory;Egypt;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0
Darwin;2016;Malak;Northern Territory;Mauritius;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0
Darwin;2016;Malak;Northern Territory;Pakistan;0.0;0.0;3.0;7.0;3.0;0.0;0.0;0.0;0.0;13.0
Darwin;2016;Malak;Northern Territory;Zimbabwe;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;9.0
Darwin;2016;Marrara;Northern Territory;Cambodia;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2016;Millner;Northern Territory;Mauritius;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2016;Moil;Northern Territory;Iraq;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2016;Moil;Northern Territory;Lebanon;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2016;Muirhead;Northern Territory;Indonesia;0.0;0.0;0.0;17.0;0.0;0.0;3.0;0.0;0.0;23.0
Darwin;2016;Muirhead;Northern Territory;Pakistan;0.0;0.0;0.0;9.0;0.0;0.0;0.0;0.0;0.0;11.0
Darwin;2016;Nakara;Northern Territory;Afghanistan;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2016;Nakara;Northern Territory;Iran;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2016;Nightcliff;Northern Territory;India;5.0;13.0;11.0;118.0;0.0;4.0;4.0;0.0;0.0;159.0
Darwin;2016;Nightcliff;Northern Territory;Poland;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0
Darwin;2016;Parap;Northern Territory;Egypt;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0
Darwin;2016;Parap;Northern Territory;India;5.0;3.0;0.0;30.0;8.0;7.0;0.0;0.0;0.0;62.0
Darwin;2016;Parap;Northern Territory;South Eastern Europe, nfd(d);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2016;Rapid Creek;Northern Territory;Bangladesh;0.0;0.0;8.0;7.0;0.0;0.0;0.0;0.0;0.0;15.0
Darwin;2016;Rapid Creek;Northern Territory;Mauritius;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2016;Rapid Creek;Northern Territory;Myanmar;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0
Darwin;2016;The Gardens (NT);Northern Territory;Egypt;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2016;The Gardens (NT);Northern Territory;France;0.0;0.0;7.0;10.0;0.0;0.0;0.0;0.0;0.0;13.0
Darwin;2016;The Gardens (NT);Northern Territory;Taiwan;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2016;The Narrows (NT);Northern Territory;India;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2016;Tiwi;Northern Territory;Fiji;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;5.0
Darwin;2016;Tiwi;Northern Territory;Ireland;0.0;8.0;0.0;7.0;3.0;4.0;0.0;0.0;3.0;19.0
Darwin;2016;Wagaman;Northern Territory;Canada;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2016;Wagaman;Northern Territory;United States of America;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0
Darwin;2016;Wanguri;Northern Territory;Cambodia;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0
Darwin;2016;Wanguri;Northern Territory;Hong Kong (SAR of China)(c);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0
Darwin;2016;Winnellie;Northern Territory;Korea, Republic of (South);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2016;Winnellie;Northern Territory;Mauritius;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2016;Winnellie;Northern Territory;Netherlands;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2016;Wulagi;Northern Territory;Afghanistan;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;3.0
Darwin;2016;Wulagi;Northern Territory;England;0.0;3.0;0.0;16.0;18.0;11.0;15.0;8.0;0.0;75.0
Darwin;2016;Wulagi;Northern Territory;Singapore;0.0;3.0;0.0;3.0;0.0;0.0;0.0;3.0;0.0;10.0
Darwin;2021;Rapid Creek;Northern Territory;Thailand;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;9.0
Darwin;2021;Rapid Creek;Northern Territory;Country of birth not stated;6.0;13.0;9.0;61.0;20.0;24.0;13.0;3.0;0.0;139.0
Darwin;2021;Winnellie;Northern Territory;Bangladesh;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2021;Winnellie;Northern Territory;Chile;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2021;Winnellie;Northern Territory;Pakistan;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2021;Winnellie;Northern Territory;Scotland;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2021;Winnellie;Northern Territory;Singapore;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2021;Winnellie;Northern Territory;Zimbabwe;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2021;Winnellie;Northern Territory;Country of birth not stated;0.0;6.0;5.0;16.0;9.0;8.0;9.0;0.0;0.0;43.0
Darwin;2021;Moil;Northern Territory;China (excludes SARs and Taiwan)(c);0.0;0.0;5.0;8.0;3.0;5.0;4.0;0.0;0.0;20.0
Darwin;2021;Moil;Northern Territory;Greece;0.0;0.0;3.0;16.0;8.0;12.0;16.0;9.0;0.0;64.0
Darwin;2021;Moil;Northern Territory;Iraq;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2021;Moil;Northern Territory;Italy;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;5.0
Darwin;2021;Moil;Northern Territory;Japan;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2021;Moil;Northern Territory;Malaysia;0.0;0.0;0.0;0.0;0.0;4.0;6.0;0.0;0.0;14.0
Darwin;2021;Moil;Northern Territory;Nepal;0.0;0.0;0.0;20.0;0.0;0.0;0.0;0.0;0.0;26.0
Darwin;2021;Moil;Northern Territory;Netherlands;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0
Darwin;2021;Moil;Northern Territory;Papua New Guinea;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0
Darwin;2021;Moil;Northern Territory;Poland;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2021;Moil;Northern Territory;Sri Lanka;0.0;0.0;0.0;7.0;0.0;0.0;3.0;0.0;0.0;12.0
Darwin;2021;Moil;Northern Territory;Taiwan;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;10.0
Darwin;2021;Moil;Northern Territory;Zimbabwe;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0
Darwin;2021;Moil;Northern Territory;Born elsewhere(d);0.0;13.0;7.0;26.0;16.0;4.0;14.0;8.0;0.0;85.0
Darwin;2021;Tiwi;Northern Territory;Cambodia;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2021;Tiwi;Northern Territory;Chile;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2021;Tiwi;Northern Territory;China (excludes SARs and Taiwan)(c);0.0;0.0;0.0;6.0;3.0;0.0;0.0;0.0;0.0;14.0
Darwin;2021;Tiwi;Northern Territory;Greece;0.0;6.0;5.0;4.0;0.0;5.0;19.0;16.0;0.0;48.0
Darwin;2021;Tiwi;Northern Territory;Japan;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;3.0
Darwin;2021;Tiwi;Northern Territory;Born elsewhere(d);0.0;3.0;4.0;23.0;12.0;16.0;10.0;11.0;11.0;91.0
Darwin;2021;Nightcliff;Northern Territory;Afghanistan;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2021;Nightcliff;Northern Territory;Brazil;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2021;Nightcliff;Northern Territory;Croatia;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2021;Nightcliff;Northern Territory;Egypt;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2021;Nightcliff;Northern Territory;Indonesia;3.0;0.0;4.0;16.0;4.0;0.0;0.0;0.0;0.0;26.0
Darwin;2021;Nightcliff;Northern Territory;Ireland;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0
Darwin;2021;Nightcliff;Northern Territory;Japan;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0
Darwin;2021;Nightcliff;Northern Territory;Lebanon;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2021;Nightcliff;Northern Territory;Mauritius;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;3.0
Darwin;2021;Nightcliff;Northern Territory;North Macedonia;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2021;Nightcliff;Northern Territory;Pakistan;3.0;4.0;4.0;40.0;0.0;0.0;0.0;0.0;0.0;56.0
Darwin;2021;Nightcliff;Northern Territory;Vietnam;0.0;0.0;0.0;6.0;5.0;0.0;0.0;0.0;0.0;11.0
Darwin;2021;Nightcliff;Northern Territory;Zimbabwe;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;6.0
Darwin;2021;Eaton (NT);Northern Territory;Brazil;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2021;Eaton (NT);Northern Territory;Canada;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2021;Eaton (NT);Northern Territory;England;0.0;0.0;0.0;3.0;4.0;0.0;0.0;0.0;0.0;7.0
Darwin;2021;Eaton (NT);Northern Territory;France;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2021;Eaton (NT);Northern Territory;Greece;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2021;Eaton (NT);Northern Territory;India;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;4.0
Darwin;2021;Eaton (NT);Northern Territory;Indonesia;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2021;Eaton (NT);Northern Territory;Iran;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;4.0
Darwin;2021;Eaton (NT);Northern Territory;Myanmar;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2021;Eaton (NT);Northern Territory;Netherlands;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2021;Eaton (NT);Northern Territory;North Macedonia;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2021;Eaton (NT);Northern Territory;Samoa;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2021;Eaton (NT);Northern Territory;Wales;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2021;Muirhead;Northern Territory;Afghanistan;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0
Darwin;2021;Muirhead;Northern Territory;Canada;3.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;9.0
Darwin;2021;Muirhead;Northern Territory;Chile;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2021;Muirhead;Northern Territory;France;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2021;Muirhead;Northern Territory;Italy;0.0;0.0;0.0;4.0;3.0;0.0;0.0;0.0;0.0;9.0
Darwin;2021;Muirhead;Northern Territory;Nepal;0.0;4.0;5.0;64.0;7.0;3.0;0.0;0.0;0.0;80.0
Darwin;2021;Muirhead;Northern Territory;North Macedonia;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2021;Muirhead;Northern Territory;Papua New Guinea;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0
Darwin;2021;Muirhead;Northern Territory;Singapore;0.0;6.0;8.0;3.0;0.0;0.0;3.0;0.0;0.0;18.0
Darwin;2021;Muirhead;Northern Territory;South Africa;0.0;0.0;0.0;11.0;4.0;0.0;0.0;0.0;0.0;21.0
Darwin;2021;Muirhead;Northern Territory;Taiwan;0.0;0.0;0.0;11.0;0.0;3.0;0.0;0.0;0.0;12.0
Darwin;2021;Muirhead;Northern Territory;Country of birth not stated;11.0;34.0;21.0;84.0;24.0;11.0;5.0;3.0;0.0;179.0
Darwin;2021;Malak;Northern Territory;Afghanistan;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2021;Malak;Northern Territory;Australia(b);166.0;400.0;288.0;501.0;225.0;220.0;135.0;38.0;4.0;1983.0
Darwin;2021;Malak;Northern Territory;Bangladesh;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2021;Malak;Northern Territory;Chile;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
